song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
Ankara - Radio Edit,Dani Corbalan,Lounge Music 2022: Chill Music,3NGfwQyPNCx4tnLJ1Z3YBV,0.609,0.675,9.0,-7.057,0.0,0.0336,0.0125,0.0192,0.148,0.419,120.04,5b1l8e0sg6GC9QvhtgQ6ja,5b1l8e0sg6GC9QvhtgQ6ja,spotify:track:5b1l8e0sg6GC9QvhtgQ6ja,spotify:track:5b1l8e0sg6GC9QvhtgQ6ja,https://api.spotify.com/v1/tracks/5b1l8e0sg6GC9QvhtgQ6ja,4.0,Ankara - Radio Edit,Dani Corbalan,Lounge Music 2022: Chill Music,3NGfwQyPNCx4tnLJ1Z3YBV,200000.0,200000,False,5
In The Dark - Original Mix,Dani Corbalan,In The Dark,3xI2srCi1XOvFhjdMMZ2WT,0.787,0.819,5.0,-9.93,0.0,0.0639,0.0018,0.77,0.282,0.839,126.013,3bn8siEQZhzMg27T5edauS,3bn8siEQZhzMg27T5edauS,spotify:track:3bn8siEQZhzMg27T5edauS,spotify:track:3bn8siEQZhzMg27T5edauS,https://api.spotify.com/v1/tracks/3bn8siEQZhzMg27T5edauS,4.0,In The Dark - Original Mix,Dani Corbalan,In The Dark,3xI2srCi1XOvFhjdMMZ2WT,349047.0,349047,False,0
No More Chances - Radio Edit,Dani Corbalan,No More Chances,2CCGhOm4q44taIH44djqsQ,0.755,0.745,6.0,-7.921,1.0,0.243,0.00084,3.56e-06,0.581,0.451,120.009,1C4jZoCVtCe88AjrJosXnd,1C4jZoCVtCe88AjrJosXnd,spotify:track:1C4jZoCVtCe88AjrJosXnd,spotify:track:1C4jZoCVtCe88AjrJosXnd,https://api.spotify.com/v1/tracks/1C4jZoCVtCe88AjrJosXnd,4.0,No More Chances - Radio Edit,Dani Corbalan,No More Chances,2CCGhOm4q44taIH44djqsQ,202500.0,202500,False,3
Forbidden Sax,Dani Corbalan,Deep Ibiza Opening Party 2020,4yPL3RTgkIjRDz2cspKu8j,0.772,0.636,1.0,-8.073,1.0,0.0517,0.0616,0.00126,0.0321,0.165,119.988,1eb50DHs7sdVtrBvfe19eD,1eb50DHs7sdVtrBvfe19eD,spotify:track:1eb50DHs7sdVtrBvfe19eD,spotify:track:1eb50DHs7sdVtrBvfe19eD,https://api.spotify.com/v1/tracks/1eb50DHs7sdVtrBvfe19eD,4.0,Forbidden Sax,Dani Corbalan,Deep Ibiza Opening Party 2020,4yPL3RTgkIjRDz2cspKu8j,283000.0,283000,False,0
Believe,Dani Corbalan,Mojito Lounge Beats 2022: Best of Tropical & Deep House,4t97WyixeSGeCbTjiKo8Nn,0.764,0.808,7.0,-5.182,0.0,0.112,0.035,0.000263,0.0817,0.499,117.999,4MAWPochFK7S0KphPVzq6N,4MAWPochFK7S0KphPVzq6N,spotify:track:4MAWPochFK7S0KphPVzq6N,spotify:track:4MAWPochFK7S0KphPVzq6N,https://api.spotify.com/v1/tracks/4MAWPochFK7S0KphPVzq6N,4.0,Believe,Dani Corbalan,Mojito Lounge Beats 2022: Best of Tropical & Deep House,4t97WyixeSGeCbTjiKo8Nn,201433.0,201433,False,0
Don't Be Afraid - Radio Edit,Dani Corbalan,Deep House Chill 2019,3ijdKBbaPb2acSasdh25ye,0.64,0.828,10.0,-6.482,0.0,0.036,0.0349,2.93e-05,0.0731,0.507,120.005,4PECUc6VTnRnkSf6i6Ja6C,4PECUc6VTnRnkSf6i6Ja6C,spotify:track:4PECUc6VTnRnkSf6i6Ja6C,spotify:track:4PECUc6VTnRnkSf6i6Ja6C,https://api.spotify.com/v1/tracks/4PECUc6VTnRnkSf6i6Ja6C,4.0,Don't Be Afraid - Radio Edit,Dani Corbalan,Deep House Chill 2019,3ijdKBbaPb2acSasdh25ye,169500.0,169500,False,0
Isla Bonita,Dani Corbalan,"Cardio Beats, Vol. 1",0xdgb2PjHebps0ds5uiy9V,0.671,0.626,0.0,-10.991,0.0,0.0282,0.00679,0.887,0.0958,0.341,124.014,5MyyrigTjZOmYqaJX0oZII,5MyyrigTjZOmYqaJX0oZII,spotify:track:5MyyrigTjZOmYqaJX0oZII,spotify:track:5MyyrigTjZOmYqaJX0oZII,https://api.spotify.com/v1/tracks/5MyyrigTjZOmYqaJX0oZII,4.0,Isla Bonita,Dani Corbalan,"Cardio Beats, Vol. 1",0xdgb2PjHebps0ds5uiy9V,337705.0,337704,False,0
La Otra,Natalia Corbalán,Infeliz,0FhBNUc7YI4KHE9tbYUrnb,0.621,0.729,3.0,-3.528,1.0,0.174,0.469,7.7e-06,0.188,0.934,179.966,52GWirgcIDROn1GRjbwokh,52GWirgcIDROn1GRjbwokh,spotify:track:52GWirgcIDROn1GRjbwokh,spotify:track:52GWirgcIDROn1GRjbwokh,https://api.spotify.com/v1/tracks/52GWirgcIDROn1GRjbwokh,4.0,La Otra,Natalia Corbalán,Infeliz,0FhBNUc7YI4KHE9tbYUrnb,174467.0,174466,False,0
Shame on You (Verizon),Julie Corbalis,What's up with This Heart?,6vovT7UACQYYyPWjs0aOh3,0.628,0.815,7.0,-7.996,1.0,0.276,0.15,0.0,0.0876,0.568,79.978,2RDBb2XkgB8xK5A5n5VOSj,2RDBb2XkgB8xK5A5n5VOSj,spotify:track:2RDBb2XkgB8xK5A5n5VOSj,spotify:track:2RDBb2XkgB8xK5A5n5VOSj,https://api.spotify.com/v1/tracks/2RDBb2XkgB8xK5A5n5VOSj,4.0,Shame on You (Verizon),Julie Corbalis,What's up with This Heart?,6vovT7UACQYYyPWjs0aOh3,199920.0,199920,False,0
Crying For You,Dani Corbalan,Happy New Year Party 2022,1707ysADc142Pus2rYYRZo,0.48,0.563,11.0,-7.799,0.0,0.0469,0.642,0.804,0.138,0.738,121.724,4sIuADMlG1qKuK8usHAicY,4sIuADMlG1qKuK8usHAicY,spotify:track:4sIuADMlG1qKuK8usHAicY,spotify:track:4sIuADMlG1qKuK8usHAicY,https://api.spotify.com/v1/tracks/4sIuADMlG1qKuK8usHAicY,4.0,Crying For You,Dani Corbalan,Happy New Year Party 2022,1707ysADc142Pus2rYYRZo,145404.0,145404,False,0
Dangerous - Radio Edit,Dani Corbalan,"Civil Dance, Vol. 6",6Q3s9ZGED2M0Wss8y6ePeR,0.782,0.943,11.0,-5.473,0.0,0.0519,0.00761,0.358,0.0694,0.721,124.999,0fm13hxozSeMkTzbRMjDQ0,0fm13hxozSeMkTzbRMjDQ0,spotify:track:0fm13hxozSeMkTzbRMjDQ0,spotify:track:0fm13hxozSeMkTzbRMjDQ0,https://api.spotify.com/v1/tracks/0fm13hxozSeMkTzbRMjDQ0,4.0,Dangerous - Radio Edit,Dani Corbalan,"Civil Dance, Vol. 6",6Q3s9ZGED2M0Wss8y6ePeR,237344.0,237344,False,0
Fractured Heart,Dani Corbalan,Tropical & Deep House: Summer Mix 2022,1Vebpqjusmw7zAImQp03i5,0.665,0.698,7.0,-6.892,1.0,0.111,0.194,0.204,0.105,0.386,123.965,1tkxfrme9y6OpWJR5e8Y3n,1tkxfrme9y6OpWJR5e8Y3n,spotify:track:1tkxfrme9y6OpWJR5e8Y3n,spotify:track:1tkxfrme9y6OpWJR5e8Y3n,https://api.spotify.com/v1/tracks/1tkxfrme9y6OpWJR5e8Y3n,4.0,Fractured Heart,Dani Corbalan,Tropical & Deep House: Summer Mix 2022,1Vebpqjusmw7zAImQp03i5,166384.0,166383,False,0
Pájaro Campana,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,0.504,0.642,5.0,-5.054,1.0,0.0369,0.733,0.73,0.0592,0.601,118.192,7HSE7PTEO4WAhBpG7oJS4x,7HSE7PTEO4WAhBpG7oJS4x,spotify:track:7HSE7PTEO4WAhBpG7oJS4x,spotify:track:7HSE7PTEO4WAhBpG7oJS4x,https://api.spotify.com/v1/tracks/7HSE7PTEO4WAhBpG7oJS4x,4.0,Pájaro Campana,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,246933.0,246933,False,0
I Don't Need You - Radio Edit,Dani Corbalan,Deep House Hits 2019,777awbmIQulAO16rOLoi0U,0.821,0.8,0.0,-5.612,0.0,0.0455,0.021,0.0157,0.0802,0.376,119.999,5hg08hmhzXh0ag7Le7caNr,5hg08hmhzXh0ag7Le7caNr,spotify:track:5hg08hmhzXh0ag7Le7caNr,spotify:track:5hg08hmhzXh0ag7Le7caNr,https://api.spotify.com/v1/tracks/5hg08hmhzXh0ag7Le7caNr,4.0,I Don't Need You - Radio Edit,Dani Corbalan,Deep House Hits 2019,777awbmIQulAO16rOLoi0U,172500.0,172500,False,0
Never Felt Like This,Dani Corbalan,Mojito Lounge Beats 2022: Best of Tropical & Deep House,4t97WyixeSGeCbTjiKo8Nn,0.706,0.714,0.0,-9.979,0.0,0.0723,0.182,0.00112,0.135,0.21,119.994,5sXRlnqbPymtX8Vg15w6nt,5sXRlnqbPymtX8Vg15w6nt,spotify:track:5sXRlnqbPymtX8Vg15w6nt,spotify:track:5sXRlnqbPymtX8Vg15w6nt,https://api.spotify.com/v1/tracks/5sXRlnqbPymtX8Vg15w6nt,4.0,Never Felt Like This,Dani Corbalan,Mojito Lounge Beats 2022: Best of Tropical & Deep House,4t97WyixeSGeCbTjiKo8Nn,161764.0,161764,False,0
You & I - Radio Edit,Dani Corbalan,Planeta Mix Hits 2020: Summer Edition,3hboMPsL3i2RiY7yRwxELl,0.789,0.679,6.0,-6.645,0.0,0.0797,0.274,0.000203,0.3,0.792,123.023,4zghOYmdDcWnmuExwnNr3n,4zghOYmdDcWnmuExwnNr3n,spotify:track:4zghOYmdDcWnmuExwnNr3n,spotify:track:4zghOYmdDcWnmuExwnNr3n,https://api.spotify.com/v1/tracks/4zghOYmdDcWnmuExwnNr3n,4.0,You & I - Radio Edit,Dani Corbalan,Planeta Mix Hits 2020: Summer Edition,3hboMPsL3i2RiY7yRwxELl,160934.0,160934,False,0
Hypnotized - Extended Mix,Dani Corbalan,Vocal House 2022,3lZU7aBBHospLqImT25YhG,0.689,0.67,11.0,-6.343,0.0,0.179,0.382,0.000579,0.319,0.655,118.007,6LaNGfMKLEd9EQzqIqGl2s,6LaNGfMKLEd9EQzqIqGl2s,spotify:track:6LaNGfMKLEd9EQzqIqGl2s,spotify:track:6LaNGfMKLEd9EQzqIqGl2s,https://api.spotify.com/v1/tracks/6LaNGfMKLEd9EQzqIqGl2s,4.0,Hypnotized - Extended Mix,Dani Corbalan,Vocal House 2022,3lZU7aBBHospLqImT25YhG,233679.0,233678,False,3
For You,Dani Corbalan,Vocal House 2020,0Oi5R4H1UalKh8soAtR9dc,0.692,0.853,5.0,-8.492,0.0,0.0508,0.141,0.00291,0.321,0.136,119.941,6HFabrNsdeaLTczHTIE04M,6HFabrNsdeaLTczHTIE04M,spotify:track:6HFabrNsdeaLTczHTIE04M,spotify:track:6HFabrNsdeaLTczHTIE04M,https://api.spotify.com/v1/tracks/6HFabrNsdeaLTczHTIE04M,4.0,For You,Dani Corbalan,Vocal House 2020,0Oi5R4H1UalKh8soAtR9dc,262000.0,262000,False,0
Drinking Buddy,Julie Corbalis,Drinking Buddy,75p8zht5HGyQesxy3wZ4OA,0.558,0.867,3.0,-6.409,1.0,0.0493,0.182,0.0,0.174,0.778,176.047,5hYlp7uK97WuwCA5kzK91x,5hYlp7uK97WuwCA5kzK91x,spotify:track:5hYlp7uK97WuwCA5kzK91x,spotify:track:5hYlp7uK97WuwCA5kzK91x,https://api.spotify.com/v1/tracks/5hYlp7uK97WuwCA5kzK91x,4.0,Drinking Buddy,Julie Corbalis,Drinking Buddy,75p8zht5HGyQesxy3wZ4OA,170254.0,170253,False,0
Smiles,Dani Corbalan,Smiles,5SDLYoOFTjd2u8CZQHzKiC,0.539,0.868,10.0,-4.921,0.0,0.0474,0.0133,0.0442,0.294,0.444,125.077,4dGCMQ3aU0OlolDAbYhaoo,4dGCMQ3aU0OlolDAbYhaoo,spotify:track:4dGCMQ3aU0OlolDAbYhaoo,spotify:track:4dGCMQ3aU0OlolDAbYhaoo,https://api.spotify.com/v1/tracks/4dGCMQ3aU0OlolDAbYhaoo,4.0,Smiles,Dani Corbalan,Smiles,5SDLYoOFTjd2u8CZQHzKiC,158519.0,158519,False,4
Cigarettes & Alcohol,Dani Corbalan,Ibiza Summer 2018: Deep & Tropical House,4ZxWlMHOn6AO1stvBIEnFR,0.724,0.66,9.0,-8.985,0.0,0.0417,0.0406,0.0119,0.101,0.331,120.016,7aHBWLY1Nem4vC310JXc0E,7aHBWLY1Nem4vC310JXc0E,spotify:track:7aHBWLY1Nem4vC310JXc0E,spotify:track:7aHBWLY1Nem4vC310JXc0E,https://api.spotify.com/v1/tracks/7aHBWLY1Nem4vC310JXc0E,4.0,Cigarettes & Alcohol,Dani Corbalan,Ibiza Summer 2018: Deep & Tropical House,4ZxWlMHOn6AO1stvBIEnFR,349500.0,349500,False,0
Tararah,Dani Corbalan,Party Time Compilation 2021,0Kn5Nx6AADXWJMYUfNfmk1,0.613,0.825,1.0,-4.544,0.0,0.0831,0.415,0.456,0.188,0.17,126.109,2zLcTRisswgWadg8PTc0ct,2zLcTRisswgWadg8PTc0ct,spotify:track:2zLcTRisswgWadg8PTc0ct,spotify:track:2zLcTRisswgWadg8PTc0ct,https://api.spotify.com/v1/tracks/2zLcTRisswgWadg8PTc0ct,4.0,Tararah,Dani Corbalan,Party Time Compilation 2021,0Kn5Nx6AADXWJMYUfNfmk1,142698.0,142698,False,0
Over You,Dani Corbalan,Beach Music 2021: Deep & Tropical House,4OTvLKJ3apXkogNTQjoRw9,0.804,0.844,1.0,-7.105,1.0,0.172,0.0125,2.11e-05,0.118,0.52,125.997,1Z4SuXtiEWARJeYujOnQGq,1Z4SuXtiEWARJeYujOnQGq,spotify:track:1Z4SuXtiEWARJeYujOnQGq,spotify:track:1Z4SuXtiEWARJeYujOnQGq,https://api.spotify.com/v1/tracks/1Z4SuXtiEWARJeYujOnQGq,4.0,Over You,Dani Corbalan,Beach Music 2021: Deep & Tropical House,4OTvLKJ3apXkogNTQjoRw9,148323.0,148323,False,0
Pink Sands - Extended Mix,Dani Corbalan,Deep House 2023,4jUSS0dX7tg1tqBYKsFVve,0.804,0.793,10.0,-6.185,0.0,0.0462,0.466,0.918,0.0439,0.861,120.004,71hDdiaaobOrJUiztHsKoM,71hDdiaaobOrJUiztHsKoM,spotify:track:71hDdiaaobOrJUiztHsKoM,spotify:track:71hDdiaaobOrJUiztHsKoM,https://api.spotify.com/v1/tracks/71hDdiaaobOrJUiztHsKoM,4.0,Pink Sands - Extended Mix,Dani Corbalan,Deep House 2023,4jUSS0dX7tg1tqBYKsFVve,260022.0,260022,False,7
Beneath Your Skin,Dani Corbalan,This Is Deep House 2018,3JNTB4wPxEQrxdE33mkZqY,0.714,0.612,3.0,-8.339,0.0,0.0332,0.054,0.482,0.0975,0.51,120.011,3BWIWLzdblm5iCYecnXnLl,3BWIWLzdblm5iCYecnXnLl,spotify:track:3BWIWLzdblm5iCYecnXnLl,spotify:track:3BWIWLzdblm5iCYecnXnLl,https://api.spotify.com/v1/tracks/3BWIWLzdblm5iCYecnXnLl,4.0,Beneath Your Skin,Dani Corbalan,This Is Deep House 2018,3JNTB4wPxEQrxdE33mkZqY,295000.0,295000,False,0
Humbaya,Dani Corbalan,"Lost in Electronic, Vol. 1 (Finest In Modern Deep House & House Music)",72ezeYCEGaLz2Y0JhbzzUv,0.698,0.879,11.0,-6.489,0.0,0.0333,0.0323,0.435,0.0642,0.667,123.983,6rhWpTJLHkVc0z9NOL4fbs,6rhWpTJLHkVc0z9NOL4fbs,spotify:track:6rhWpTJLHkVc0z9NOL4fbs,spotify:track:6rhWpTJLHkVc0z9NOL4fbs,https://api.spotify.com/v1/tracks/6rhWpTJLHkVc0z9NOL4fbs,4.0,Humbaya,Dani Corbalan,"Lost in Electronic, Vol. 1 (Finest In Modern Deep House & House Music)",72ezeYCEGaLz2Y0JhbzzUv,441585.0,441585,False,0
Real Love - Extended Mix,Dani Corbalan,Real Love,6l11M3QgkyNpXJrNVSssnf,0.809,0.834,1.0,-4.317,1.0,0.0636,0.329,4.97e-06,0.537,0.841,117.991,5yEsSHkZ8Z9VzxoqvXL3R5,5yEsSHkZ8Z9VzxoqvXL3R5,spotify:track:5yEsSHkZ8Z9VzxoqvXL3R5,spotify:track:5yEsSHkZ8Z9VzxoqvXL3R5,https://api.spotify.com/v1/tracks/5yEsSHkZ8Z9VzxoqvXL3R5,4.0,Real Love - Extended Mix,Dani Corbalan,Real Love,6l11M3QgkyNpXJrNVSssnf,235076.0,235075,False,1
Somewhere - Radio Edit,Dani Corbalan,Ibiza Summer House 2019,2UEUc0ZsbB9wluuCJQsLcY,0.613,0.669,9.0,-5.722,0.0,0.0308,0.0137,0.00289,0.175,0.256,120.02,0MtGXLkj7W0Tew9fjNWT38,0MtGXLkj7W0Tew9fjNWT38,spotify:track:0MtGXLkj7W0Tew9fjNWT38,spotify:track:0MtGXLkj7W0Tew9fjNWT38,https://api.spotify.com/v1/tracks/0MtGXLkj7W0Tew9fjNWT38,4.0,Somewhere - Radio Edit,Dani Corbalan,Ibiza Summer House 2019,2UEUc0ZsbB9wluuCJQsLcY,200000.0,200000,False,0
Take It - Radio Edit,Dani Corbalan,"Best Hits For Workout & Fitness 2020 (Ideal For Cardio, Gym, Running & Aerobics)",2rZzr7KO32Bj7fhHRsT3ji,0.932,0.692,5.0,-4.746,0.0,0.055,0.434,3.83e-06,0.0971,0.773,122.944,2COFO2DM53ZXYuwqCPPFXm,2COFO2DM53ZXYuwqCPPFXm,spotify:track:2COFO2DM53ZXYuwqCPPFXm,spotify:track:2COFO2DM53ZXYuwqCPPFXm,https://api.spotify.com/v1/tracks/2COFO2DM53ZXYuwqCPPFXm,4.0,Take It - Radio Edit,Dani Corbalan,"Best Hits For Workout & Fitness 2020 (Ideal For Cardio, Gym, Running & Aerobics)",2rZzr7KO32Bj7fhHRsT3ji,164390.0,164390,False,0
Crying For You,Dani Corbalan,"Best Hits For Workout & Fitness 2021 (Ideal For Cardio, Gym, Running & Aerobics)",5P0sebIB35zs21FRO6yle6,0.48,0.563,11.0,-7.799,0.0,0.0469,0.642,0.804,0.138,0.738,121.724,5SID21FUZssD6M7xg9Uely,5SID21FUZssD6M7xg9Uely,spotify:track:5SID21FUZssD6M7xg9Uely,spotify:track:5SID21FUZssD6M7xg9Uely,https://api.spotify.com/v1/tracks/5SID21FUZssD6M7xg9Uely,4.0,Crying For You,Dani Corbalan,"Best Hits For Workout & Fitness 2021 (Ideal For Cardio, Gym, Running & Aerobics)",5P0sebIB35zs21FRO6yle6,145404.0,145404,False,0
Ni Mandándote a Hacer,Juan Corbalan,Ni Mandándote a Hacer,4hXzWh7z3wyNjTsIHa7tIS,0.558,0.907,5.0,-2.679,1.0,0.0472,0.492,0.0,0.185,0.949,159.915,6ihHEhK1vtSkzIO7fCsuiO,6ihHEhK1vtSkzIO7fCsuiO,spotify:track:6ihHEhK1vtSkzIO7fCsuiO,spotify:track:6ihHEhK1vtSkzIO7fCsuiO,https://api.spotify.com/v1/tracks/6ihHEhK1vtSkzIO7fCsuiO,4.0,Ni Mandándote a Hacer,Juan Corbalan,Ni Mandándote a Hacer,4hXzWh7z3wyNjTsIHa7tIS,182229.0,182229,False,0
Redemption,Dani Corbalan,Amsterdam 2019,5jUixV1sXCsVXyHs1KXMNT,0.68,0.723,0.0,-6.065,0.0,0.038,0.208,0.667,0.0585,0.419,120.012,1JdUlFjG2zFWevPIWeoxSB,1JdUlFjG2zFWevPIWeoxSB,spotify:track:1JdUlFjG2zFWevPIWeoxSB,spotify:track:1JdUlFjG2zFWevPIWeoxSB,https://api.spotify.com/v1/tracks/1JdUlFjG2zFWevPIWeoxSB,4.0,Redemption,Dani Corbalan,Amsterdam 2019,5jUixV1sXCsVXyHs1KXMNT,264500.0,264500,False,0
Susurros de la Noche,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,0.412,0.601,2.0,-4.781,0.0,0.0388,0.692,0.292,0.176,0.611,125.889,6A1inGxazbcHP9n9ChLGY8,6A1inGxazbcHP9n9ChLGY8,spotify:track:6A1inGxazbcHP9n9ChLGY8,spotify:track:6A1inGxazbcHP9n9ChLGY8,https://api.spotify.com/v1/tracks/6A1inGxazbcHP9n9ChLGY8,4.0,Susurros de la Noche,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,244120.0,244120,False,2
Memories,Dani Corbalan,Ibiza Summer Club 2019,77tsR16ka4A18KbKP76ENJ,0.685,0.807,9.0,-5.876,0.0,0.0406,0.00734,0.279,0.069,0.422,120.02,0pJA4zIkTqvDrSmnxOv739,0pJA4zIkTqvDrSmnxOv739,spotify:track:0pJA4zIkTqvDrSmnxOv739,spotify:track:0pJA4zIkTqvDrSmnxOv739,https://api.spotify.com/v1/tracks/0pJA4zIkTqvDrSmnxOv739,4.0,Memories,Dani Corbalan,Ibiza Summer Club 2019,77tsR16ka4A18KbKP76ENJ,198500.0,198500,False,0
Amanecer en el Interior,Juanjo Corbalán,Viaje al Interior,6bKOlZmYM8vzvI8CJSW0qZ,0.659,0.373,5.0,-13.97,1.0,0.0792,0.133,0.00987,0.091,0.581,91.997,7ezTwMzrg4Om7oMyCD5OPd,7ezTwMzrg4Om7oMyCD5OPd,spotify:track:7ezTwMzrg4Om7oMyCD5OPd,spotify:track:7ezTwMzrg4Om7oMyCD5OPd,https://api.spotify.com/v1/tracks/7ezTwMzrg4Om7oMyCD5OPd,3.0,Amanecer en el Interior,Juanjo Corbalán,Viaje al Interior,6bKOlZmYM8vzvI8CJSW0qZ,139167.0,139166,False,0
Ella tiene una canción escrita en la frente,Juanma Corbalán,A Dios le caigo bien,1rVhnWGweB60ZuBaYmh33V,0.577,0.46,4.0,-10.879,1.0,0.0303,0.489,0.132,0.104,0.255,93.001,4NAIhkIBWLh0i44hu4pB37,4NAIhkIBWLh0i44hu4pB37,spotify:track:4NAIhkIBWLh0i44hu4pB37,spotify:track:4NAIhkIBWLh0i44hu4pB37,https://api.spotify.com/v1/tracks/4NAIhkIBWLh0i44hu4pB37,4.0,Ella tiene una canción escrita en la frente,Juanma Corbalán,A Dios le caigo bien,1rVhnWGweB60ZuBaYmh33V,192185.0,192185,False,3
Never Go Down - Radio Edit,Dani Corbalan,"Christmas Dance Party 2020-2021 (Best of Dance, House & Electro)",4l2DN21U9S30Ou85im45kp,0.669,0.7,8.0,-5.103,0.0,0.0327,0.00226,2.5e-06,0.0495,0.589,123.066,6yuaI5pwcmLltLjCjKJktq,6yuaI5pwcmLltLjCjKJktq,spotify:track:6yuaI5pwcmLltLjCjKJktq,spotify:track:6yuaI5pwcmLltLjCjKJktq,https://api.spotify.com/v1/tracks/6yuaI5pwcmLltLjCjKJktq,4.0,Never Go Down - Radio Edit,Dani Corbalan,"Christmas Dance Party 2020-2021 (Best of Dance, House & Electro)",4l2DN21U9S30Ou85im45kp,207777.0,207777,False,0
Forever Young - Radio Edit,Dani Corbalan,Deep Love Ibiza 2019,2wOFE4GC9rZDaTmhPko03J,0.784,0.748,9.0,-6.235,0.0,0.0316,0.00334,0.0447,0.259,0.756,119.974,0rTpEj3tgMr8maz6jMOR1a,0rTpEj3tgMr8maz6jMOR1a,spotify:track:0rTpEj3tgMr8maz6jMOR1a,spotify:track:0rTpEj3tgMr8maz6jMOR1a,https://api.spotify.com/v1/tracks/0rTpEj3tgMr8maz6jMOR1a,4.0,Forever Young - Radio Edit,Dani Corbalan,Deep Love Ibiza 2019,2wOFE4GC9rZDaTmhPko03J,187000.0,187000,False,0
Your Number One - Radio Edit,Dani Corbalan,Dancefloor Hits 2021,3fOEbgudoh9i4SxJHlKOmj,0.749,0.814,11.0,-6.49,1.0,0.0551,0.111,0.0,0.329,0.584,126.004,33vdVhykzZTIaLN07tUF3Y,33vdVhykzZTIaLN07tUF3Y,spotify:track:33vdVhykzZTIaLN07tUF3Y,spotify:track:33vdVhykzZTIaLN07tUF3Y,https://api.spotify.com/v1/tracks/33vdVhykzZTIaLN07tUF3Y,4.0,Your Number One - Radio Edit,Dani Corbalan,Dancefloor Hits 2021,3fOEbgudoh9i4SxJHlKOmj,154286.0,154285,False,0
Carpe Diem,Dani Corbalan,Best of Deep House 2022,1tYNYa4LD3iKIuO97tCXr3,0.757,0.812,6.0,-6.621,0.0,0.0821,0.47,0.0,0.272,0.601,122.997,2xjoMPNxr5dfZxF83n26ty,2xjoMPNxr5dfZxF83n26ty,spotify:track:2xjoMPNxr5dfZxF83n26ty,spotify:track:2xjoMPNxr5dfZxF83n26ty,https://api.spotify.com/v1/tracks/2xjoMPNxr5dfZxF83n26ty,4.0,Carpe Diem,Dani Corbalan,Best of Deep House 2022,1tYNYa4LD3iKIuO97tCXr3,137219.0,137218,False,0
Let It Go - Radio Edit,Dani Corbalan,Dancefloor Hits 2021,3fOEbgudoh9i4SxJHlKOmj,0.76,0.644,11.0,-7.067,1.0,0.0338,0.0127,2.37e-06,0.124,0.231,122.991,3vOJ6Yh1hwQVSfZsM3EvE2,3vOJ6Yh1hwQVSfZsM3EvE2,spotify:track:3vOJ6Yh1hwQVSfZsM3EvE2,spotify:track:3vOJ6Yh1hwQVSfZsM3EvE2,https://api.spotify.com/v1/tracks/3vOJ6Yh1hwQVSfZsM3EvE2,4.0,Let It Go - Radio Edit,Dani Corbalan,Dancefloor Hits 2021,3fOEbgudoh9i4SxJHlKOmj,161951.0,161951,False,0
Show Me How - Radio Edit,Dani Corbalan,Show Me How,00FElJyOBquQCcAlPcXAPD,0.731,0.568,2.0,-8.538,0.0,0.0646,0.406,0.256,0.27,0.588,120.001,0vnqnUXy1CZUtyX53ick3L,0vnqnUXy1CZUtyX53ick3L,spotify:track:0vnqnUXy1CZUtyX53ick3L,spotify:track:0vnqnUXy1CZUtyX53ick3L,https://api.spotify.com/v1/tracks/0vnqnUXy1CZUtyX53ick3L,4.0,Show Me How - Radio Edit,Dani Corbalan,Show Me How,00FElJyOBquQCcAlPcXAPD,200000.0,200000,False,5
The Other Side,Dani Corbalan,Summer Party 2022,3HGUHZjSXUxcxXMEcH2j0x,0.828,0.472,11.0,-8.503,0.0,0.0329,0.596,0.00266,0.283,0.582,119.944,3R56oOnE9gOYMsKCi9fd2G,3R56oOnE9gOYMsKCi9fd2G,spotify:track:3R56oOnE9gOYMsKCi9fd2G,spotify:track:3R56oOnE9gOYMsKCi9fd2G,https://api.spotify.com/v1/tracks/3R56oOnE9gOYMsKCi9fd2G,4.0,The Other Side,Dani Corbalan,Summer Party 2022,3HGUHZjSXUxcxXMEcH2j0x,197799.0,197799,False,0
If You Love Me,Dani Corbalan,"Love Latino 2021 (Bachata, Electro Latino & Reggaeton)",5Gzt1yGMdnZVVBKVNd58yR,0.785,0.762,6.0,-7.524,0.0,0.197,0.0716,0.0146,0.282,0.522,119.97,60ofSCNPLwe0faTHzXJ1LH,60ofSCNPLwe0faTHzXJ1LH,spotify:track:60ofSCNPLwe0faTHzXJ1LH,spotify:track:60ofSCNPLwe0faTHzXJ1LH,https://api.spotify.com/v1/tracks/60ofSCNPLwe0faTHzXJ1LH,4.0,If You Love Me,Dani Corbalan,"Love Latino 2021 (Bachata, Electro Latino & Reggaeton)",5Gzt1yGMdnZVVBKVNd58yR,182000.0,182000,False,0
