song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
La Gloria Eres Tu,Luis Miguel,Romances,5bCqJHjSlxroHQdR8i8Qvo,0.626,0.623,4,-6.888,0,0.0236,0.397,6.87e-06,0.0777,0.516,90.994,0toNfHRTPmbsHi63G7Vgdz,0toNfHRTPmbsHi63G7Vgdz,spotify:track:0toNfHRTPmbsHi63G7Vgdz,spotify:track:0toNfHRTPmbsHi63G7Vgdz,https://api.spotify.com/v1/tracks/0toNfHRTPmbsHi63G7Vgdz,4,La Gloria Eres Tu,Luis Miguel,Romances,5bCqJHjSlxroHQdR8i8Qvo,202760,202760,False,48
Miguel,Angelica Maria,Ellas Cantan Asi,3gKxc5f4tlw0abuEpIOFpY,0.74,0.49,9,-12.942,0,0.0358,0.396,3.27e-06,0.33,0.939,129.589,46BP97We7OoOoBv3v3NKDa,46BP97We7OoOoBv3v3NKDa,spotify:track:46BP97We7OoOoBv3v3NKDa,spotify:track:46BP97We7OoOoBv3v3NKDa,https://api.spotify.com/v1/tracks/46BP97We7OoOoBv3v3NKDa,4,Miguel,Angelica Maria,Ellas Cantan Asi,3gKxc5f4tlw0abuEpIOFpY,212760,212760,False,2
Usame,Miguel Martinez,Volumen 7,1rOT3JaJ7gDUzh5MYuFDOx,0.566,0.403,9,-14.819,1,0.0386,0.607,0.0,0.555,0.273,119.822,4n6UpbYXConns4Pj0cQttv,4n6UpbYXConns4Pj0cQttv,spotify:track:4n6UpbYXConns4Pj0cQttv,spotify:track:4n6UpbYXConns4Pj0cQttv,https://api.spotify.com/v1/tracks/4n6UpbYXConns4Pj0cQttv,4,Usame,Miguel Martinez,Volumen 7,1rOT3JaJ7gDUzh5MYuFDOx,1914253,1914253,False,10
Miguel,Daniel Cherote,Miguel,5LCR1gS6CmHdxpxyps6t4e,0.582,0.602,7,-8.558,1,0.0412,0.0656,0.0963,0.0532,0.95,125.957,2VIwwN9HmGTWmBULAzsHtX,2VIwwN9HmGTWmBULAzsHtX,spotify:track:2VIwwN9HmGTWmBULAzsHtX,spotify:track:2VIwwN9HmGTWmBULAzsHtX,https://api.spotify.com/v1/tracks/2VIwwN9HmGTWmBULAzsHtX,4,Miguel,Daniel Cherote,Miguel,5LCR1gS6CmHdxpxyps6t4e,280235,280234,False,7
About P***y Is Min - Commentary,Miguel,Kaleidoscope Dream - Track by Track Commentary,6VcyVQu3YmkzIWvxHVyCCB,0.54,0.646,9,-18.394,0,0.801,0.862,0.0,0.642,0.086,132.766,0oQxiNwblo9ol2tofTEL4n,0oQxiNwblo9ol2tofTEL4n,spotify:track:0oQxiNwblo9ol2tofTEL4n,spotify:track:0oQxiNwblo9ol2tofTEL4n,https://api.spotify.com/v1/tracks/0oQxiNwblo9ol2tofTEL4n,4,About P***y Is Min - Commentary,Miguel,Kaleidoscope Dream - Track by Track Commentary,6VcyVQu3YmkzIWvxHVyCCB,87600,87600,True,10
La Historia de Un Ranchero,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,0.557,0.513,1,-7.01,1,0.0289,0.36,0.0,0.123,0.819,91.998,1p3OWpIaTnU0JKyJdVXZU8,1p3OWpIaTnU0JKyJdVXZU8,spotify:track:1p3OWpIaTnU0JKyJdVXZU8,spotify:track:1p3OWpIaTnU0JKyJdVXZU8,https://api.spotify.com/v1/tracks/1p3OWpIaTnU0JKyJdVXZU8,4,La Historia de Un Ranchero,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,226267,226266,False,52
Miguel,Angelica Maria,20 Exitos Originales,5px7HFTaxxy8RbNczpdcrr,0.748,0.606,9,-9.597,0,0.0333,0.339,2.66e-06,0.385,0.96,129.502,7znKQK65kfgRwtYtXc7OxQ,7znKQK65kfgRwtYtXc7OxQ,spotify:track:7znKQK65kfgRwtYtXc7OxQ,spotify:track:7znKQK65kfgRwtYtXc7OxQ,https://api.spotify.com/v1/tracks/7znKQK65kfgRwtYtXc7OxQ,4,Miguel,Angelica Maria,20 Exitos Originales,5px7HFTaxxy8RbNczpdcrr,211547,211546,False,5
Antioquenita,Miguel Agudelo,Cuatro preguntas,2LykkdHo9HYDbUbZ2bIAKH,0.431,0.638,2,-5.881,0,0.0794,0.806,0.0225,0.0689,0.633,75.989,1lzAFBqzwg7dZ7kSMBhxG4,1lzAFBqzwg7dZ7kSMBhxG4,spotify:track:1lzAFBqzwg7dZ7kSMBhxG4,spotify:track:1lzAFBqzwg7dZ7kSMBhxG4,https://api.spotify.com/v1/tracks/1lzAFBqzwg7dZ7kSMBhxG4,4,Antioquenita,Miguel Agudelo,Cuatro preguntas,2LykkdHo9HYDbUbZ2bIAKH,177006,177005,False,28
Miguel,Paff,Miguel,0u4wvL3HZAAyPYRqqvs6D9,0.905,0.633,0,-6.94,1,0.449,0.712,0.0,0.101,0.628,116.978,3NIXV4Dmqgg0TkkVhZvzBr,3NIXV4Dmqgg0TkkVhZvzBr,spotify:track:3NIXV4Dmqgg0TkkVhZvzBr,spotify:track:3NIXV4Dmqgg0TkkVhZvzBr,https://api.spotify.com/v1/tracks/3NIXV4Dmqgg0TkkVhZvzBr,4,Miguel,Paff,Miguel,0u4wvL3HZAAyPYRqqvs6D9,174420,174419,True,4
Despacito,Miguel Angel Tzul y su Marimba Orquesta,Live Is Life,6VgLfswXJ9DzFq8ACnFS63,0.735,0.869,11,-3.142,0,0.0327,0.0357,0.00125,0.0444,0.765,107.042,1Br7LXDnGSWeJCRAcwqZCP,1Br7LXDnGSWeJCRAcwqZCP,spotify:track:1Br7LXDnGSWeJCRAcwqZCP,spotify:track:1Br7LXDnGSWeJCRAcwqZCP,https://api.spotify.com/v1/tracks/1Br7LXDnGSWeJCRAcwqZCP,4,Despacito,Miguel Angel Tzul y su Marimba Orquesta,Live Is Life,6VgLfswXJ9DzFq8ACnFS63,238742,238741,False,20
Miguel,Sleeping Bag & Rozwell Kid,Dreamboats,4xRrRrMxByGn4kOlJ9xZIw,0.447,0.815,2,-3.486,1,0.0418,0.0054,0.68,0.0757,0.456,118.408,1oXnKJkhjQCvT8vcZPpkRP,1oXnKJkhjQCvT8vcZPpkRP,spotify:track:1oXnKJkhjQCvT8vcZPpkRP,spotify:track:1oXnKJkhjQCvT8vcZPpkRP,https://api.spotify.com/v1/tracks/1oXnKJkhjQCvT8vcZPpkRP,3,Miguel,Sleeping Bag & Rozwell Kid,Dreamboats,4xRrRrMxByGn4kOlJ9xZIw,213724,213723,False,2
Miguelote y Miguelito,Miguelito Diaz,El Hijo de la Llanura,54c8WNbjFl9dtZQlmsg3d8,0.712,0.833,4,-1.694,0,0.244,0.759,0.0,0.346,0.925,108.718,5xwQS6yy1M3CIQB6bIIJie,5xwQS6yy1M3CIQB6bIIJie,spotify:track:5xwQS6yy1M3CIQB6bIIJie,spotify:track:5xwQS6yy1M3CIQB6bIIJie,https://api.spotify.com/v1/tracks/5xwQS6yy1M3CIQB6bIIJie,3,Miguelote y Miguelito,Miguelito Diaz,El Hijo de la Llanura,54c8WNbjFl9dtZQlmsg3d8,205740,205740,False,17
Como Yo Le Doy - Spanglish Version,Pitbull,Dale,5PZWGWwRwA0PJCET9BwBAm,0.777,0.84,7,-4.384,1,0.082,0.151,1.24e-06,0.249,0.804,97.979,5PnEBmCk56RQphcMe7EqhG,5PnEBmCk56RQphcMe7EqhG,spotify:track:5PnEBmCk56RQphcMe7EqhG,spotify:track:5PnEBmCk56RQphcMe7EqhG,https://api.spotify.com/v1/tracks/5PnEBmCk56RQphcMe7EqhG,4,Como Yo Le Doy - Spanglish Version,Pitbull,Dale,5PZWGWwRwA0PJCET9BwBAm,262707,262706,False,64
Miguel,La Fuga,Calles de Papel,4HNiEBlDqik3hvD1D5Gptx,0.523,0.914,0,-4.914,1,0.038,0.0383,1.42e-05,0.127,0.614,91.981,2cEo9GikawaUR7MkgCJwOO,2cEo9GikawaUR7MkgCJwOO,spotify:track:2cEo9GikawaUR7MkgCJwOO,spotify:track:2cEo9GikawaUR7MkgCJwOO,https://api.spotify.com/v1/tracks/2cEo9GikawaUR7MkgCJwOO,4,Miguel,La Fuga,Calles de Papel,4HNiEBlDqik3hvD1D5Gptx,212293,212293,False,24
NWA (feat. Kurupt),Miguel,NWA (feat. Kurupt),3xopBWB8Ud8AhpEFT5umw2,0.759,0.498,11,-7.756,0,0.0367,0.00796,0.0014,0.371,0.524,92.995,7DxiLDoSqeK5aPaScARcVZ,7DxiLDoSqeK5aPaScARcVZ,spotify:track:7DxiLDoSqeK5aPaScARcVZ,spotify:track:7DxiLDoSqeK5aPaScARcVZ,https://api.spotify.com/v1/tracks/7DxiLDoSqeK5aPaScARcVZ,4,NWA (feat. Kurupt),Miguel,NWA (feat. Kurupt),3xopBWB8Ud8AhpEFT5umw2,214093,214093,True,13
Échame a Mi La Culpa,Luis Miguel,Mexico en la Piel (edicion diamante),41VfVz6sKvbm1yCbqAlwfM,0.571,0.5,7,-5.178,1,0.028,0.143,0.0,0.303,0.633,125.887,2TOBMDqbtPP6sAQtWc2Br9,2TOBMDqbtPP6sAQtWc2Br9,spotify:track:2TOBMDqbtPP6sAQtWc2Br9,spotify:track:2TOBMDqbtPP6sAQtWc2Br9,https://api.spotify.com/v1/tracks/2TOBMDqbtPP6sAQtWc2Br9,4,Échame a Mi La Culpa,Luis Miguel,Mexico en la Piel (edicion diamante),41VfVz6sKvbm1yCbqAlwfM,189800,189800,False,64
Miguel,Felix Banner,Vix,2RexRFetizgyx1Au741DsW,0.742,0.723,11,-6.317,0,0.19,0.208,0.0,0.0911,0.347,98.652,5uoZjt6e9NHwLIMOl0ABxd,5uoZjt6e9NHwLIMOl0ABxd,spotify:track:5uoZjt6e9NHwLIMOl0ABxd,spotify:track:5uoZjt6e9NHwLIMOl0ABxd,https://api.spotify.com/v1/tracks/5uoZjt6e9NHwLIMOl0ABxd,4,Miguel,Felix Banner,Vix,2RexRFetizgyx1Au741DsW,294282,294281,True,1
destinado a morir (enter.lewd),Miguel,Wildheart,19Ybi41VIHr3mTjt62I1jG,0.832,0.268,2,-6.932,1,0.0509,0.00652,0.000607,0.175,0.106,125.966,3QVA7PUDd9Paz4kV64DHT7,3QVA7PUDd9Paz4kV64DHT7,spotify:track:3QVA7PUDd9Paz4kV64DHT7,spotify:track:3QVA7PUDd9Paz4kV64DHT7,https://api.spotify.com/v1/tracks/3QVA7PUDd9Paz4kV64DHT7,4,destinado a morir (enter.lewd),Miguel,Wildheart,19Ybi41VIHr3mTjt62I1jG,79973,79973,False,4
Historia De Un Amor,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,0.438,0.71,9,-7.607,0,0.0345,0.342,0.0,0.0881,0.275,82.743,6av3uLAacGG7c9fjshWmuH,6av3uLAacGG7c9fjshWmuH,spotify:track:6av3uLAacGG7c9fjshWmuH,spotify:track:6av3uLAacGG7c9fjshWmuH,https://api.spotify.com/v1/tracks/6av3uLAacGG7c9fjshWmuH,4,Historia De Un Amor,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,234293,234293,False,65
Miguel,Sean Callery,The Marksman (Original Motion Picture Soundtrack),3oD9ohkC6wPRnCfQHY2IBa,0.205,0.12,0,-22.819,0,0.0385,0.948,0.968,0.277,0.0463,116.762,3CmUBWs63mPExd9o9IAtNM,3CmUBWs63mPExd9o9IAtNM,spotify:track:3CmUBWs63mPExd9o9IAtNM,spotify:track:3CmUBWs63mPExd9o9IAtNM,https://api.spotify.com/v1/tracks/3CmUBWs63mPExd9o9IAtNM,3,Miguel,Sean Callery,The Marksman (Original Motion Picture Soundtrack),3oD9ohkC6wPRnCfQHY2IBa,78747,78746,False,3
Mais Uma Pra Conta,MIGUEL,TRÊS MANEIRAS DE AMAR,4CO9dk1ozVOgUUeghyPRFX,0.512,0.529,4,-6.337,1,0.0293,0.483,2.34e-06,0.114,0.236,161.959,2cQjIfVufZK4yvpiBfv7ZC,2cQjIfVufZK4yvpiBfv7ZC,spotify:track:2cQjIfVufZK4yvpiBfv7ZC,spotify:track:2cQjIfVufZK4yvpiBfv7ZC,https://api.spotify.com/v1/tracks/2cQjIfVufZK4yvpiBfv7ZC,4,Mais Uma Pra Conta,MIGUEL,TRÊS MANEIRAS DE AMAR,4CO9dk1ozVOgUUeghyPRFX,213513,213512,False,3
Te necesito,Luis Miguel,33,5HooteTWKKPU1GjuOo5Bpf,0.557,0.759,10,-6.404,1,0.0794,0.654,0.0,0.109,0.736,170.028,0svWUjefj6RBlIQxA3VCvx,0svWUjefj6RBlIQxA3VCvx,spotify:track:0svWUjefj6RBlIQxA3VCvx,spotify:track:0svWUjefj6RBlIQxA3VCvx,https://api.spotify.com/v1/tracks/0svWUjefj6RBlIQxA3VCvx,4,Te necesito,Luis Miguel,33,5HooteTWKKPU1GjuOo5Bpf,194320,194320,False,66
Miguel,Beny Moré,Como fué,1STwwnZPXWDBqdOzrVJUPp,0.837,0.354,5,-15.258,1,0.334,0.872,0.00232,0.102,0.889,130.474,2U8FHgEyrXC0CeOd5aQjBD,2U8FHgEyrXC0CeOd5aQjBD,spotify:track:2U8FHgEyrXC0CeOd5aQjBD,spotify:track:2U8FHgEyrXC0CeOd5aQjBD,https://api.spotify.com/v1/tracks/2U8FHgEyrXC0CeOd5aQjBD,4,Miguel,Beny Moré,Como fué,1STwwnZPXWDBqdOzrVJUPp,187760,187760,False,2
Alabanzas,Miguel Martinez,Alabanzas,7MGDk8yUBcBdLrBPI67F2Z,0.588,0.558,1,-7.762,1,0.0337,0.684,0.0,0.264,0.547,96.978,7bhNHvtVGsFbkqcnK0q3sj,7bhNHvtVGsFbkqcnK0q3sj,spotify:track:7bhNHvtVGsFbkqcnK0q3sj,spotify:track:7bhNHvtVGsFbkqcnK0q3sj,https://api.spotify.com/v1/tracks/7bhNHvtVGsFbkqcnK0q3sj,4,Alabanzas,Miguel Martinez,Alabanzas,7MGDk8yUBcBdLrBPI67F2Z,922045,922045,False,16
O Tu O Ninguna,Luis Miguel,Amarte Es Un Placer,59hPa94rgOLoOBKHz98i7n,0.302,0.428,5,-8.814,1,0.0338,0.479,0.0,0.105,0.119,144.075,7u5wdRqlAC4qeRp47e7hce,7u5wdRqlAC4qeRp47e7hce,spotify:track:7u5wdRqlAC4qeRp47e7hce,spotify:track:7u5wdRqlAC4qeRp47e7hce,https://api.spotify.com/v1/tracks/7u5wdRqlAC4qeRp47e7hce,4,O Tu O Ninguna,Luis Miguel,Amarte Es Un Placer,59hPa94rgOLoOBKHz98i7n,196333,196333,False,66
Miguel,Eli Rainsberry,No Longer Home (Original Game Soundtrack),0f7SnEs4RaRklGuTzGyogj,0.0647,0.00543,7,-28.916,0,0.0411,0.99,0.928,0.08,0.0297,73.549,0oRwYQkKmsQOJ2KduJNcoQ,0oRwYQkKmsQOJ2KduJNcoQ,spotify:track:0oRwYQkKmsQOJ2KduJNcoQ,spotify:track:0oRwYQkKmsQOJ2KduJNcoQ,https://api.spotify.com/v1/tracks/0oRwYQkKmsQOJ2KduJNcoQ,5,Miguel,Eli Rainsberry,No Longer Home (Original Game Soundtrack),0f7SnEs4RaRklGuTzGyogj,144830,144830,False,1
Lost In Your Light (feat. Miguel),Dua Lipa,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,0.646,0.772,2,-3.826,1,0.0564,0.000402,0.0,0.102,0.414,117.097,2OWKDTonST8HNko3dBlPPp,2OWKDTonST8HNko3dBlPPp,spotify:track:2OWKDTonST8HNko3dBlPPp,spotify:track:2OWKDTonST8HNko3dBlPPp,https://api.spotify.com/v1/tracks/2OWKDTonST8HNko3dBlPPp,4,Lost In Your Light (feat. Miguel),Dua Lipa,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,203769,203769,False,52
Miguel,Dos Lugares,Tigre,3lLIJgX4qC0g3hnKOA9fgo,0.74,0.679,5,-8.229,1,0.0617,0.0188,2.84e-06,0.174,0.594,117.102,6OsI3Czj2ZBHcMp7X7txUK,6OsI3Czj2ZBHcMp7X7txUK,spotify:track:6OsI3Czj2ZBHcMp7X7txUK,spotify:track:6OsI3Czj2ZBHcMp7X7txUK,https://api.spotify.com/v1/tracks/6OsI3Czj2ZBHcMp7X7txUK,4,Miguel,Dos Lugares,Tigre,3lLIJgX4qC0g3hnKOA9fgo,190907,190907,False,7
Para El Flaquito (En Vivo),Miguel Comando,Para El Flaquito (En Vivo),50844V5lfD9hyHqz2YiFX7,0.613,0.781,0,-6.575,1,0.168,0.112,6.41e-06,0.223,0.761,159.133,1c4e83EJhrL1yvuZdjBiUK,1c4e83EJhrL1yvuZdjBiUK,spotify:track:1c4e83EJhrL1yvuZdjBiUK,spotify:track:1c4e83EJhrL1yvuZdjBiUK,https://api.spotify.com/v1/tracks/1c4e83EJhrL1yvuZdjBiUK,3,Para El Flaquito (En Vivo),Miguel Comando,Para El Flaquito (En Vivo),50844V5lfD9hyHqz2YiFX7,206052,206052,False,17
Good Lovin,Ludacris,Ludaversal (Deluxe),2KlVwY7H9B9KvFXJglqzWq,0.619,0.754,0,-5.231,1,0.232,0.294,3.48e-06,0.109,0.589,83.464,3aeSTu6ejN2BU8YywEcHWO,3aeSTu6ejN2BU8YywEcHWO,spotify:track:3aeSTu6ejN2BU8YywEcHWO,spotify:track:3aeSTu6ejN2BU8YywEcHWO,https://api.spotify.com/v1/tracks/3aeSTu6ejN2BU8YywEcHWO,4,Good Lovin,Ludacris,Ludaversal (Deluxe),2KlVwY7H9B9KvFXJglqzWq,223440,223440,True,53
Miguel,Angelica Maria,Las Numero 1 De Angelica Maria,6jPn7YfPq82g8pllPp7YLW,0.72,0.654,9,-7.681,0,0.0332,0.398,0.0,0.341,0.942,129.49,2NPRAyP7cnt7YuzTEZtUWv,2NPRAyP7cnt7YuzTEZtUWv,spotify:track:2NPRAyP7cnt7YuzTEZtUWv,spotify:track:2NPRAyP7cnt7YuzTEZtUWv,https://api.spotify.com/v1/tracks/2NPRAyP7cnt7YuzTEZtUWv,4,Miguel,Angelica Maria,Las Numero 1 De Angelica Maria,6jPn7YfPq82g8pllPp7YLW,210867,210866,False,0
Te Extraño,Luis Miguel,Romance,4MjzdTkEmTwPAlVwDSSivP,0.263,0.402,2,-11.748,0,0.0308,0.671,0.00149,0.112,0.085,150.69,1uSRXFGgEkukRZIa9WsX52,1uSRXFGgEkukRZIa9WsX52,spotify:track:1uSRXFGgEkukRZIa9WsX52,spotify:track:1uSRXFGgEkukRZIa9WsX52,https://api.spotify.com/v1/tracks/1uSRXFGgEkukRZIa9WsX52,4,Te Extraño,Luis Miguel,Romance,4MjzdTkEmTwPAlVwDSSivP,265840,265840,False,64
Miguel,Los Yunios,"Pebbles Vol. 16, Spain Pt. 1, Originals Artifacts From The Psychedelic Era",553WdZgHuvrOindDZKTP6v,0.531,0.379,4,-10.885,0,0.0354,0.267,0.000193,0.136,0.605,114.327,2vsjfrUjJtQpUr57jn7TQd,2vsjfrUjJtQpUr57jn7TQd,spotify:track:2vsjfrUjJtQpUr57jn7TQd,spotify:track:2vsjfrUjJtQpUr57jn7TQd,https://api.spotify.com/v1/tracks/2vsjfrUjJtQpUr57jn7TQd,4,Miguel,Los Yunios,"Pebbles Vol. 16, Spain Pt. 1, Originals Artifacts From The Psychedelic Era",553WdZgHuvrOindDZKTP6v,122101,122100,False,1
Miguel,Ricardo Gonzalez,Puerto Rico,4xcgbfnizkYXvFtVtN7dev,0.785,0.446,8,-20.851,0,0.0504,0.314,0.872,0.107,0.947,125.084,5RHiUk3llu5rfCA4JSphN1,5RHiUk3llu5rfCA4JSphN1,spotify:track:5RHiUk3llu5rfCA4JSphN1,spotify:track:5RHiUk3llu5rfCA4JSphN1,https://api.spotify.com/v1/tracks/5RHiUk3llu5rfCA4JSphN1,4,Miguel,Ricardo Gonzalez,Puerto Rico,4xcgbfnizkYXvFtVtN7dev,80286,80285,False,22
Y Que Fue?,Don Miguelo,Y Que Fue?,6gc9r4pdiWgM9RLAEmrIjs,0.889,0.651,1,-6.563,1,0.0599,0.0512,0.0116,0.0955,0.874,132.938,1mNvijqTFRqisyURrtrhwa,1mNvijqTFRqisyURrtrhwa,spotify:track:1mNvijqTFRqisyURrtrhwa,spotify:track:1mNvijqTFRqisyURrtrhwa,https://api.spotify.com/v1/tracks/1mNvijqTFRqisyURrtrhwa,4,Y Que Fue?,Don Miguelo,Y Que Fue?,6gc9r4pdiWgM9RLAEmrIjs,163759,163759,False,62
Miguel,Carl Hancock Rux,Rux Revue,5NcBD6UjPo6nrJIoPitMVH,0.761,0.745,7,-8.462,0,0.339,0.598,0.0,0.124,0.879,127.155,5glZV2eEcqa5Lv5Zk25fLR,5glZV2eEcqa5Lv5Zk25fLR,spotify:track:5glZV2eEcqa5Lv5Zk25fLR,spotify:track:5glZV2eEcqa5Lv5Zk25fLR,https://api.spotify.com/v1/tracks/5glZV2eEcqa5Lv5Zk25fLR,4,Miguel,Carl Hancock Rux,Rux Revue,5NcBD6UjPo6nrJIoPitMVH,193093,193093,False,2
México En La Piel,Luis Miguel,Mexico en la Piel (edicion diamante),41VfVz6sKvbm1yCbqAlwfM,0.483,0.53,0,-6.989,1,0.0295,0.43,0.0,0.222,0.676,150.68,5BPq1UQa1NSN647R6IzD3n,5BPq1UQa1NSN647R6IzD3n,spotify:track:5BPq1UQa1NSN647R6IzD3n,spotify:track:5BPq1UQa1NSN647R6IzD3n,https://api.spotify.com/v1/tracks/5BPq1UQa1NSN647R6IzD3n,3,México En La Piel,Luis Miguel,Mexico en la Piel (edicion diamante),41VfVz6sKvbm1yCbqAlwfM,209213,209213,False,62
Miguel,TPOK Jazz,Voices of Africa - Volume 1,6GLsi0Tzf6HPNeIOgGePES,0.432,0.52,11,-16.837,0,0.181,0.091,1.95e-06,0.365,0.714,126.296,2j4YpRrpCV4Dzahk7S6wLl,2j4YpRrpCV4Dzahk7S6wLl,spotify:track:2j4YpRrpCV4Dzahk7S6wLl,spotify:track:2j4YpRrpCV4Dzahk7S6wLl,https://api.spotify.com/v1/tracks/2j4YpRrpCV4Dzahk7S6wLl,4,Miguel,TPOK Jazz,Voices of Africa - Volume 1,6GLsi0Tzf6HPNeIOgGePES,331293,331293,False,2
Santa Lucia - Remastered 2005,Miguel Ríos,Rocanrol Bumerang,1YIw799VStxgysT27cUGwp,0.545,0.682,6,-5.931,1,0.0289,0.213,0.0,0.147,0.713,102.703,5bycn7SuJzYnxte0W54mNX,5bycn7SuJzYnxte0W54mNX,spotify:track:5bycn7SuJzYnxte0W54mNX,spotify:track:5bycn7SuJzYnxte0W54mNX,https://api.spotify.com/v1/tracks/5bycn7SuJzYnxte0W54mNX,4,Santa Lucia - Remastered 2005,Miguel Ríos,Rocanrol Bumerang,1YIw799VStxgysT27cUGwp,224827,224826,False,65
Miguel,Beny Moré,Maracaibo oriental,4iT7T4GVwhiVhghbFX88zM,0.843,0.418,5,-12.809,1,0.28,0.893,0.0028,0.106,0.887,130.487,6ZeE98OTsUvkesN9F121K7,6ZeE98OTsUvkesN9F121K7,spotify:track:6ZeE98OTsUvkesN9F121K7,spotify:track:6ZeE98OTsUvkesN9F121K7,https://api.spotify.com/v1/tracks/6ZeE98OTsUvkesN9F121K7,4,Miguel,Beny Moré,Maracaibo oriental,4iT7T4GVwhiVhghbFX88zM,187867,187866,False,1
Todo Y Nada,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,0.358,0.643,2,-7.105,1,0.037,0.414,4.24e-05,0.0965,0.506,163.776,1FJSXlDrgr9AS37w67CPHP,1FJSXlDrgr9AS37w67CPHP,spotify:track:1FJSXlDrgr9AS37w67CPHP,spotify:track:1FJSXlDrgr9AS37w67CPHP,https://api.spotify.com/v1/tracks/1FJSXlDrgr9AS37w67CPHP,4,Todo Y Nada,Luis Miguel,Segundo Romance,2e6Hp6xaTbUDVzcGLNTHm0,219400,219400,False,64
Miguel,La Fuga,A golpes de Rock'n'Roll,7hwGksKIvfyqDj6iAAm1LV,0.465,0.397,0,-5.483,1,0.0307,0.679,0.0,0.116,0.215,87.577,2KrxsD86ARO5beq7Q0Drfq,2KrxsD86ARO5beq7Q0Drfq,spotify:track:2KrxsD86ARO5beq7Q0Drfq,spotify:track:2KrxsD86ARO5beq7Q0Drfq,https://api.spotify.com/v1/tracks/2KrxsD86ARO5beq7Q0Drfq,4,Miguel,La Fuga,A golpes de Rock'n'Roll,7hwGksKIvfyqDj6iAAm1LV,193520,193520,False,15
Miguel,Carlos Sanchez,Otro Chiste para Don Joaquin,15hXo2OrZCSHUV5XOjUyhx,0.538,0.465,9,-12.711,1,0.952,0.808,0.0,0.743,0.535,76.112,6AvbGMXunTT4hxv76fAgxw,6AvbGMXunTT4hxv76fAgxw,spotify:track:6AvbGMXunTT4hxv76fAgxw,spotify:track:6AvbGMXunTT4hxv76fAgxw,https://api.spotify.com/v1/tracks/6AvbGMXunTT4hxv76fAgxw,4,Miguel,Carlos Sanchez,Otro Chiste para Don Joaquin,15hXo2OrZCSHUV5XOjUyhx,147907,147906,False,2
Sure Thing,Miguel,Love Songs,0Kqw8feGAz7zQ7cELaIeBs,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4VCbKkAKlEQrGJ4yO9SsSS,4VCbKkAKlEQrGJ4yO9SsSS,spotify:track:4VCbKkAKlEQrGJ4yO9SsSS,spotify:track:4VCbKkAKlEQrGJ4yO9SsSS,https://api.spotify.com/v1/tracks/4VCbKkAKlEQrGJ4yO9SsSS,4,Sure Thing,Miguel,Love Songs,0Kqw8feGAz7zQ7cELaIeBs,195373,195373,False,46
Miguel,Beny Moré,Bonito y Sabroso,3aydJQYGnAmU9Mj1dZPtAd,0.824,0.448,5,-9.089,1,0.177,0.907,0.000633,0.0971,0.862,131.006,3XwGMyucWj1QaJXOHDSPuz,3XwGMyucWj1QaJXOHDSPuz,spotify:track:3XwGMyucWj1QaJXOHDSPuz,spotify:track:3XwGMyucWj1QaJXOHDSPuz,https://api.spotify.com/v1/tracks/3XwGMyucWj1QaJXOHDSPuz,4,Miguel,Beny Moré,Bonito y Sabroso,3aydJQYGnAmU9Mj1dZPtAd,183771,183771,False,1
Un Hombre Busca a Una Mujer,Luis Miguel,Busca Una Mujer,6JSqwckfTYWbJj4R1fdOOo,0.624,0.695,9,-12.47,1,0.0461,0.385,0.0,0.0637,0.775,98.022,3ZRUhvuUE2lwZF19puKM8P,3ZRUhvuUE2lwZF19puKM8P,spotify:track:3ZRUhvuUE2lwZF19puKM8P,spotify:track:3ZRUhvuUE2lwZF19puKM8P,https://api.spotify.com/v1/tracks/3ZRUhvuUE2lwZF19puKM8P,4,Un Hombre Busca a Una Mujer,Luis Miguel,Busca Una Mujer,6JSqwckfTYWbJj4R1fdOOo,215067,215066,False,65
Miguel,Emmecosta,Miguel,6o76s11lp87KvT9Oq6gghy,0.684,0.465,7,-9.682,0,0.0322,0.184,0.442,0.0966,0.202,123.933,41b6B7dgTG8PeoOiQbZdAv,41b6B7dgTG8PeoOiQbZdAv,spotify:track:41b6B7dgTG8PeoOiQbZdAv,spotify:track:41b6B7dgTG8PeoOiQbZdAv,https://api.spotify.com/v1/tracks/41b6B7dgTG8PeoOiQbZdAv,4,Miguel,Emmecosta,Miguel,6o76s11lp87KvT9Oq6gghy,218226,218225,False,2
